date,time,language,links
20081023,170000,es,1
20081214,140000,it,2
20081226,200001,sv,2
20081007,60000,da,1
20081029,80000,ru,5
20081010,120000,es.n,1
20081208,130000,pl,3
20081030,230000,nl,4
20081003,210000,de,54
20081013,40000,ru,3
20081020,230000,ru,1
20081219,130001,ru,1
20081202,10000,en,139
20081109,110001,ja,1
20081009,80001,ko,1
20081030,130000,fi,1
20081106,210000,es.n,2
20081005,70000,es,4
20081204,130000,en,110
20081217,1,sv,1
20081010,110000,pt,1
20081122,180001,en,150
20081227,50000,de,6
20081027,100000,de,110
20081012,90000,ru,2
20081029,210000,nl,2
20081004,170000,en.n,3
20081216,80000,nl,1
20081016,30000,vi,2
20081106,170001,lt,1
20081012,200000,en,409
20081016,60000,cs,1
20081031,190000,cs,1
20081008,0,nl,4
20081231,130000,en,89
20081229,190000,nl,6
20081013,130001,pl,3
20081114,100000,es,3
20081020,10001,fr,3
20081207,30001,en,77
20081117,130000,en,152
20081106,100000,ru,4
20081024,20000,it,1
20081016,0,de,9
20081230,150000,pl,4
20081210,30000,en.n,2
20081213,60001,es,1
20081207,130000,hu,3
20081006,10000,de,16
20081228,140001,es,1
20081019,90000,pl,2
20081012,100000,fr.n,1
20081013,130001,pt,1
20081018,220000,ja,1
20081028,160000,it,26
20081008,190000,de,133
20081128,170000,sv,1
20081206,110000,hu,1
20081129,170000,sv,1
20081212,70000,commons.m,3
20081018,230000,id,2
20081021,80000,nl,2
20081204,70000,ja,2
20081012,210000,en.n,1
20081017,230000,en,164
20081121,120000,ru,12
20081030,180001,ru,1
20081107,230000,ru,1
20081102,220000,hu,1
20081006,110000,ro,5
20081026,30000,en,140
20081104,130000,it,11
20081017,140000,en,290
20081217,200000,fa,2
20081203,130001,pl,1
20081115,0,pl,1
20081227,50000,es,1
20081121,170001,id,2
20081211,230001,nl,2
20081223,60000,ru,1
20081130,110000,es.n,1
20081215,200000,en,212
20081005,140000,commons.m,1
20081030,230000,fr,18
20081130,50000,fr,5
20081019,210000,cs,1
20081113,130000,hu,1
20081124,160000,es,8
20081010,160000,en,566
20081002,90000,it.n,1
20081024,200000,tr,1
20081231,220000,sv,1
20081027,10000,es.n,4
20081206,30001,en,82
20081019,80001,nl,1
20081013,210000,ro,3
20081217,80000,commons.m,3
20081211,50001,nl,1
20081217,40000,ru,1
20081030,30000,en.n,4
20081010,130001,zh,1
20081124,80000,id,5
20081222,210000,cs,1
20081007,150001,pl,3
20081006,70000,en.n,5
20081201,60000,ru,1
20081029,70000,ru,4
20081018,200001,de.n,2
20081205,150000,tr,1
20081230,210000,en,124
20081224,120000,fr,12
20081205,40000,pt,1
20081107,0,pl,1
20081205,160000,en,156
20081210,80000,en,114
20081113,80000,ko,1
20081007,10000,id,2
20081122,20000,ja,1
20081102,220000,fr,15
20081220,150000,fr,12
20081003,150000,sv,1
20081024,20000,es,5
20081110,50001,ru,1
20081013,70001,tr,1
20081225,150000,ru,3
20081128,90000,sv,1
20081001,130000,fr,36
20081228,120000,ru,2
20081123,100000,fr,11
20081031,130000,fr,12
20081002,60000,fi,1
20081020,140000,pl,2
20081231,140000,en,107
20081112,90000,fr,3
20081110,70000,en,146
20081124,150000,commons.m,2
20081217,180001,fi,1
20081124,180001,pt.n,1
20081116,40000,fr.n,2
20081012,10001,ro,2
20081118,180000,ro,1
20081203,90000,fr,14
20081001,160000,ru,4
20081110,10000,ja,1
20081027,50000,es,4
20081225,150000,es,6
20081209,150000,pt,1
20081201,70001,lt,1
20081002,90000,it,29
20081126,70000,pl,1
20081111,180001,fi,3
20081203,190000,ru,6
20081227,230000,ru,2
20081111,170000,en,219
20081008,190000,sv,3
20081031,120001,es,2
20081001,100000,en,315
20081212,0,en,110
20081005,150000,da,1
20081119,140000,es,4
20081224,60000,fr,2
20081110,90000,es,1
20081104,160000,ru,7
20081026,90000,pl,1
20081113,190000,commons.m,1
20081123,50000,commons.m,1
20081203,40000,de.n,4
20081127,140000,de,47
20081210,180000,ru,3
20081215,90000,ru,1
20081231,70000,tr,1
20081008,220000,vi,2
20081130,200000,hu,1
20081008,130000,it,43
20081118,0,da,1
20081114,20000,es,2
20081129,210000,commons.m,2
20081130,40000,de,4
20081204,150000,fr,12
20081126,180001,en.n,6
20081204,20001,pt,1
20081003,180000,pl,1
20081103,190000,tr,1
20081203,110000,fi,2
20081019,130000,de.n,2
20081012,140000,fr,34
20081002,80000,no,1
20081222,10001,no,3
20081205,150000,vi,1
20081112,20000,ru,2
20081005,10000,es.n,1
20081106,70000,en.n,1
20081006,140000,ro,7
20081228,220000,hu,1
20081108,80000,id,3
20081007,190000,el,2
20081024,220000,id,2
20081025,160000,de.n,1
20081214,80000,tr,2
20081001,150000,ru,6
20081115,170001,es,2
20081129,200000,pt,1
20081001,150000,da,1
20081011,170000,vi,2
20081109,30000,fr,2
20081202,170000,ro,1
20081201,200001,en,179
20081221,60000,en,82
20081211,40000,de,5
20081130,130001,nl,1
20081213,210000,it,12
20081110,180000,ru,1
20081005,120000,no,7
20081218,160000,it,11
20081013,230000,ro,1
20081012,10001,it,1
20081002,200000,no,1
20081030,70000,commons.m,2
20081011,190001,en.n,6
20081208,150000,pl,1
20081108,110001,de,19
20081124,150000,hu,3
20081009,160000,de,116
20081011,10001,en.n,5
20081121,120000,it,12
20081031,180001,fr,12
20081102,120001,hu,2
20081007,100001,ro,2
20081125,220000,es.n,1
20081212,80000,fr,19
20081012,10001,fr.n,1
20081115,40000,it,2
20081101,20000,id,1
20081115,140000,pt.n,1
20081101,190000,de,37
20081218,90000,ro,1
20081012,190001,tr,5
20081009,220000,ru,4
20081028,160000,pl,2
20081206,160000,nl,3
20081008,210001,tr,2
20081103,120001,es,1
20081226,10001,en,50
20081009,140001,hu,1
20081214,80000,de,8
20081011,170000,ja,1
20081126,80000,it,3
20081214,140000,es,1
20081209,150000,es,8
20081013,170000,de,89
20081012,170000,zh,2
20081220,20000,pt,2
20081006,230000,de,49
20081216,80000,id,3
20081215,180001,it,15
20081003,170000,commons.m,1
20081129,130001,fr,13
20081008,230000,it,36
20081007,80000,nl,9
20081215,120001,it,16
20081115,180000,tr,2
20081014,80000,id,11
20081003,120000,nl,1
20081119,90000,nl,7
20081130,190001,ru,8
20081225,140000,vi,1
20081014,160000,commons.m,1
20081109,230001,sv,1
20081209,200000,fr,15
20081211,150000,de,52
20081208,140000,fi,1
20081026,190000,en.n,1
20081004,140000,de,37
20081207,200000,commons.m,4
20081202,0,en.n,4
20081020,170000,en.n,1
20081003,130000,commons.m,2
20081107,200000,es,4
20081111,90000,es,6
20081008,60000,id,6
20081229,230000,commons.m,5
20081105,220000,de,31
20081128,120000,de,32
20081009,50000,vi,3
20081130,20001,en,85
20081002,220000,pt,4
20081020,50000,vi,6
20081123,120001,nl,8
20081230,90000,es,6
20081228,50000,en,64
20081030,130000,fr,14
20081012,110000,fi,4
20081204,230000,commons.m,5
20081006,120000,ja,1
20081227,90000,en,58
20081011,230000,zh,1
20081218,60001,ja,1
20081109,190000,hu,6
20081101,50001,ja,2
20081014,180001,ru,4
20081112,230000,es,7
20081016,150000,de,83
20081023,20000,de,1
20081228,50000,pt,1
20081118,200000,en.n,1
20081214,170000,id,1
20081116,50001,fr,2
20081209,120000,de.n,1
20081114,160000,de,19
20081230,210000,en.n,4
20081124,200000,fr,15
20081223,90000,it,5
20081112,190000,hu,1
20081218,10000,de,2
20081226,170000,commons.m,1
20081014,50000,ru,1
20081116,190000,en,127
20081221,30000,fr,1
20081230,150000,ru,4
20081128,90000,de,31
20081129,110000,ar,1
20081016,210000,no,1
20081001,160000,en.n,9
20081027,160000,ja,1
20081001,70000,it,14
20081128,50000,en.n,2
20081108,120000,pl,1
20081119,70000,pl,1
20081130,160000,fr,17
20081217,60001,de,3
20081225,140000,en.n,1
20081126,140000,cs,1
20081120,140000,sv,3
20081107,100000,fr,16
20081117,80000,de,18
20081227,170000,fr,4
20081031,60001,en,105
20081230,140001,de,30
20081204,150000,en,153
20081027,230000,es,4
20081214,210000,hu,1
20081110,140000,ja,5
20081209,100000,no,1
20081127,170000,zh,1
20081223,150000,en,151
20081202,130001,nl,4
20081107,200000,en,141
20081210,160000,cs,2
20081114,200000,tr,1
20081222,220000,ru,4
20081119,10000,fi,1
20081228,170000,commons.m,1
20081204,160000,vi,1
20081207,120000,de,31
20081225,30000,ru,3
20081229,150000,commons.m,6
20081208,230000,ru,2
20081215,30000,en,87
20081228,180000,hu,1
20081010,110000,commons.m,12
20081224,70001,ru,5
20081124,190000,en.n,1
20081127,110000,cs,1
20081223,110000,es,4
20081101,170001,pt,1
20081219,170000,fi,2
20081103,60001,es,8
20081007,120000,ja,1
20081016,200000,ru,3
20081024,140000,ro,1
20081008,230000,fr,35
20081031,210000,ru,5
20081216,170000,ro,1
20081030,70000,de,15
20081111,30000,de,3
20081029,130000,de.n,1
20081030,230000,it,5
20081211,150000,en,154
20081128,230000,ru,3
20081030,140000,ru,7
20081230,110000,de,31
20081129,120000,fr.n,1
20081101,150000,sv,1
20081109,220000,es,14
20081211,200000,commons.m,1
20081010,190001,es,17
20081209,110001,it,12
20081227,220000,fi,4
20081010,50000,id,12
20081001,160000,it,45
20081003,160001,de,48
20081212,160000,ru,5
20081226,140001,fr,12
20081206,40000,vi,1
20081215,180001,ru,3
20081204,60000,es,1
20081225,120000,fi,1
20081108,100000,tr,1
20081202,100000,tr,1
20081024,110000,it,12
20081104,60001,es,1
20081024,170000,ja,2
20081028,160000,en.n,5
20081206,160000,it.n,1
20081112,60001,it,1
20081010,30000,commons.m,1
20081113,150000,en.n,2
20081122,190000,pt,2
20081214,190000,fr,19
20081103,170000,nl,1
20081230,190000,ja,1
20081028,80000,fr,2
20081010,120000,commons.m,2
20081014,130000,it,21
20081201,20000,fr,2
20081206,170000,ru,5
20081029,30000,en.n,2
20081122,60001,vi,1
20081208,20000,tr,1
20081218,190001,en.n,1
20081007,150001,es.n,4
20081007,160000,ru,1
20081003,150000,cs,2
20081114,220000,it,8
20081027,100000,ja,4
20081126,160000,sv,2
20081011,180000,ja,1
20081129,60000,commons.m,2
20081005,140000,de,52
20081118,60000,sv,1
20081129,30000,de,10
20081122,180001,tr,2
20081001,80000,pl,2
20081018,80000,de,17
20081111,30000,en.n,4
20081006,200000,ro,4
20081225,100000,cs,1
20081130,70001,fi,1
20081021,30000,it,2
20081020,180000,fr,26
20081108,190000,fr,3
20081101,180000,it,7
20081002,0,fr,12
20081019,100000,en,195
20081231,150001,fr,18
20081123,50000,en.n,2
20081126,1,es,10
20081102,70000,tr,1
20081011,150000,tr,2
20081215,110000,it,13
20081220,190001,sv,2
20081214,180001,commons.m,10
20081002,140000,fr,51
20081213,110000,es,3
20081130,220000,es,10
20081007,20000,es,13
20081125,80000,nl,1
20081014,60001,es,4
20081206,110000,ru,4
20081130,160000,es,1
20081112,220000,hu,3
20081012,180000,vi,1
20081126,170000,fr,19
20081021,70000,id,8
20081120,50000,es,4
20081017,0,commons.m,1
20081223,0,es,3
20081005,180000,fr,66
20081106,10000,de,9
20081017,20000,en.n,4
20081229,230000,es,2
20081216,110000,commons.m,5
20081201,80000,fi,1
20081011,100000,sv,5
20081223,100000,id,1
20081017,100001,pl,1
20081102,180001,pl,2
20081108,190000,ru,5
20081011,80000,es,2
20081214,200000,de,30
20081224,90000,it,5
20081024,120001,es,3
20081212,30000,es,2
20081014,50000,pl,1
20081029,20000,en,171
20081207,200000,fr,10
20081102,120001,id,6
20081030,60001,it,1
20081128,170000,da,1
20081013,210000,ru,6
20081212,220000,de,32
20081030,70000,fr,3
20081008,60000,es,4
20081228,110000,de,17
20081205,140001,pt,1
20081002,140000,en,428
20081026,80000,ru,2
20081228,150000,pl,2
20081029,160000,id,1
20081006,100001,commons.m,5
20081229,110000,en,101
20081029,140000,da,1
20081229,210000,fi,1
20081129,220000,de,10
20081213,220000,es,10
20081111,10000,de,3
20081110,220000,fr,16
20081225,0,commons.m,1
20081113,180001,fr,13
20081214,220000,en.n,2
20081223,50000,es,1
20081015,200000,fi,2
20081220,110000,cs,1
20081105,160000,fr,20
20081230,220000,ro,1
20081025,180001,pt,1
20081009,210000,fr.n,1
20081020,220000,lt,1
20081228,170000,ro,1
20081117,170001,ru,3
20081005,40001,nl,1
20081109,20000,fr.n,1
20081101,220000,fr,8
20081025,170000,en,155
20081020,170000,tr,1
20081031,160000,nl,2
20081110,130000,vi,1
20081230,40000,pl,1
20081121,80000,en,124
20081203,120000,id,2
20081109,80000,ru,1
20081112,170000,fi,1
20081213,220000,commons.m,1
20081129,190001,en,88
20081013,80000,pl,3
20081104,1,hu,4
20081031,190000,www,1
20081208,180000,en.n,3
20081222,80000,it,1
20081229,60000,ja,1
20081224,70001,it,1
20081020,120000,it,26
20081115,230001,de.n,1
20081104,120001,commons.m,4
20081001,90000,fi,2
20081105,40000,id,3
20081117,40000,id,4
20081130,10000,ko,1
20081031,110000,it,8
20081010,40000,en,524
20081113,120001,tr,1
20081002,40000,tr,1
20081217,130000,en,115
20081016,130000,ro,1
20081026,140000,nl,3
20081123,1,en.n,4
20081113,170000,es,9
20081011,80000,vi,2
20081121,150000,no,2
20081125,230000,commons.m,1
20081224,80000,es,2
20081001,90000,de.n,1
20081019,0,de,11
20081023,100000,fr,29
20081025,80000,en,132
20081105,190000,es.n,1
20081011,100000,en,300
20081107,200000,fr,10
20081004,10000,en.n,1
20081111,10000,ru,2
20081129,0,en.n,4
20081224,40000,en,89
20081114,90000,fr,12
20081110,10000,en,117
20081012,170000,ja,2
20081228,230000,ru,4
20081026,80000,lt,3
20081216,40000,es,2
20081002,210000,pl,3
20081027,180001,hu,4
20081003,100000,vi,1
20081018,190000,fr.n,3
20081207,110000,ro,1
20081222,130001,id,4
20081109,90000,id,2
20081218,80000,it,3
20081105,170001,es,8
20081005,70000,fr,6
20081123,30000,it,1
20081001,110001,it.n,1
20081128,200000,fr,10
20081203,160000,fr.n,1
20081223,0,sv,2
20081214,190000,de,33
20081213,50000,fr,3
20081014,230000,pt,10
20081110,80000,nl,1
20081015,70000,ru,1
20081014,230000,pl,2
20081021,120001,el,1
20081125,100000,de,42
20081015,150000,id,2
20081013,150000,fr,37
20081008,130000,id,13
20081019,40000,de,1
20081231,40000,en,101
20081030,40000,ja,1
20081114,80000,es,1
20081122,160000,id,2
20081115,70000,vi,1
20081217,220000,lt,1
20081012,220000,it,22
20081217,20000,de,5
20081227,10000,es,6
20081117,0,cs,1
20081012,30000,fr,2
20081226,110000,nl,2
20081001,90000,nl,3
20081102,220000,tr,3
20081228,140001,en.n,2
20081012,80000,fr,22
20081009,50000,ru,3
20081122,120001,fr,13
20081009,70000,nl,5
20081112,20000,es,8
20081218,110000,ru,5
20081203,110000,da,3
20081012,90000,nl,4
20081109,50001,es,2
20081010,220000,de,75
20081006,80000,fr.n,1
20081118,170001,pl,1
20081003,220001,de,42
20081027,220000,it,21
20081203,220000,en,182
20081218,140000,da,1
20081227,230000,sv,1
20081014,180001,tr,2
20081110,200000,sv,1
20081031,140000,fr.n,2
20081028,90000,ja,3
20081008,80000,es,3
20081026,120001,en.n,7
20081003,200000,sv,3
20081109,90000,fr,1
20081110,190000,es,5
20081017,20000,es,10
20081220,210000,ru,2
20081003,200000,ru,5
20081216,190000,ru,6
20081109,80000,es,3
20081104,220000,sv,1
20081017,220000,ja,2
20081120,110000,pt.n,1
20081111,130000,fr,8
20081029,30000,it,5
20081016,120000,en,241
20081026,90000,es,1
20081216,190000,ar,2
20081215,60001,en,118
20081002,120000,sv,5
20081014,120001,pt,1
20081212,90000,it,7
20081015,60000,fr,8
20081013,110000,vi,1
20081004,230000,en.n,3
20081030,1,de,11
20081019,230000,fr.n,1
20081009,90000,pl,3
20081115,80000,de,2
20081215,200000,ru,4
20081231,200000,id,1
20081110,60000,it,1
20081221,130001,de,44
20081028,210000,de.n,1
20081110,100000,fr.n,1
20081205,140001,es,3
20081119,230000,tr,1
20081025,220000,it,12
20081011,120000,pl,1
20081030,190000,en.n,3
20081004,180000,ru,6
20081211,220000,sv,1
20081112,40000,en,143
20081224,130001,zh,1
20081118,190000,en,176
20081211,130000,fi,2
20081223,120000,pl,1
20081105,190000,nl,1
20081104,1,de.n,1
20081118,150000,es.n,1
20081230,230000,pl,2
20081110,230001,pl,5
20081202,100000,vi,1
20081113,220000,pl,2
20081124,110000,es,3
20081228,230000,fr,10
20081221,220000,nl,4
20081025,40000,nl,2
20081016,150000,nl,6
20081104,200000,es,6
20081203,100000,es,8
20081229,220000,no,1
20081109,70000,fr,5
20081228,90000,fr,4
20081118,150000,pl,3
20081118,60000,ru,5
20081212,140000,commons.m,5
20081221,190001,de.n,1
20081130,220000,fr,9
20081221,190001,en.n,1
20081128,140000,fr,14
20081001,80000,sv,4
20081202,0,ru,3
20081222,90000,ja,2
20081108,100000,it,4
20081126,120001,en.n,6
20081114,110001,tr,1
20081228,110000,tr,2
20081216,90000,vi,1
20081024,220000,fr,12
20081114,220000,en,174
20081226,0,fr.n,2
20081219,190001,de.n,3
20081009,80001,ja,3
20081017,170000,es,12
20081010,180000,pt,5
20081106,160000,lt,1
20081117,90000,en,135
20081127,80000,tr,2
20081023,150000,commons.m,5
20081119,70000,commons.m,1
20081019,60000,id,6
20081215,110000,de,52
20081217,210000,fr,14
20081128,100000,en,97
20081012,110000,en.n,3
20081001,60000,en,280
20081028,120001,vi,2
20081020,180000,en.n,1
20081210,90000,ja,1
20081016,160001,id,2
20081008,230000,vi,6
20081214,130000,lt,1
20081106,140000,ru,4
20081001,230001,commons.m,1
20081020,110000,fr,27
20081019,180000,en.n,1
20081020,170000,id,1
20081106,220000,fr.n,1
20081001,210000,it,15
20081003,60000,sv,1
20081030,50000,vi,4
20081029,190000,de.n,1
20081023,160000,nl,3
20081110,200000,en,253
20081027,180001,de.n,2
20081017,190000,it,6
20081030,100000,commons.m,2
20081222,120000,pt,1
20081205,140001,de,37
20081111,80000,de,22
20081213,30000,ja.n,1
20081203,120000,es,7
20081102,30000,vi,1
20081010,90000,fi,2
20081226,180000,ru,6
20081012,140000,vi,6
20081229,210000,de,12
20081224,200000,ja,1
20081122,210000,es,7
20081108,90000,fr,6
20081001,30000,vi,2
20081129,100000,it,12
20081101,100000,id,1
20081020,130001,nl,5
20081001,190000,no,1
20081202,80001,hu,1
20081014,190000,nl,5
20081013,10001,pt,2
20081015,150000,de,86
20081230,160000,it,3
20081127,140000,ja,1
20081213,100000,ru,4
20081216,140000,fr,19
20081112,70000,hu,1
20081029,90000,ja,1
20081009,210000,pt.n,1
20081013,170000,fi,2
20081019,160000,pt,1
20081016,70000,www,1
20081228,140001,it,6
20081205,180000,fr.n,2
20081114,10000,es,10
20081018,40000,fi,3
20081107,0,en,132
20081112,150000,de,52
20081120,130000,nl,2
20081015,230001,fr,24
20081006,230000,tr,1
20081125,60001,vi,2
20081209,150000,tr,3
20081102,180001,ru,2
20081128,210000,de,22
20081026,80000,vi,5
20081105,70000,ro,3
20081110,40000,es,4
20081027,200000,ru,5
20081221,150000,it,6
20081227,140001,en,73
20081219,60000,ru,3
20081027,220000,ja,1
20081006,60000,es.n,1
20081121,190000,es,6
20081031,20000,pl,2
20081121,60000,es,2
20081102,220000,es,3
20081030,220000,pl,1
20081113,90000,fi,1
20081218,30000,commons.m,2
20081104,170000,en,239
20081031,190000,ro,1
20081207,70000,ru,1
20081221,10001,it,5
20081119,210000,de.n,1
20081230,30000,www,1
20081125,200000,de,21
20081009,50000,fr,3
20081124,180001,tr,1
20081128,110000,en,101
20081126,230000,en,132
20081127,230000,de,17
20081007,200000,fr,54
20081204,90000,id,1
20081010,210000,es,24
20081007,50000,it,1
20081201,140001,es.n,1
20081113,20000,pt,1
20081129,140000,id,1
20081008,30001,de,5
20081219,10001,es,6
20081125,70000,it,1
20081026,80000,ja,1
20081013,170000,cs,1
20081117,40000,en,136
20081024,160000,tr,1
20081008,10000,sv,2
20081120,130000,vi,6
20081214,180001,tr,1
20081206,210001,it,2
20081111,110001,fr,18
20081110,160000,ru,2
20081221,160000,vi,1
20081128,100000,ru,2
20081014,150000,de,118
20081125,20000,ja,1
20081013,40000,de,9
20081218,120000,de,32
20081015,150000,fr,59
20081010,60000,pl,1
20081229,40000,de,5
20081005,100001,es,2
20081026,220000,da,2
20081018,180000,de.n,1
20081205,70000,id,4
20081214,20000,ar,1
20081012,180000,fr,37
20081212,210000,tr,3
20081125,170000,pt.n,1
20081212,100000,de,45
20081005,200000,de.n,1
20081103,230000,es.n,1
20081230,230000,en.n,2
20081015,200000,ru,1
20081216,40000,en,125
20081020,70001,wuu,1
20081023,190000,en.n,3
20081030,190000,pt,5
20081105,30000,de,5
20081008,20000,es,14
20081125,20000,fr,5
20081111,200000,de.n,1
20081216,140000,pt,1
20081008,110000,ro,1
20081108,110001,pl,2
20081211,110001,pt,1
20081226,180000,commons.m,1
20081007,190000,es,26
20081125,160000,sv,1
20081112,1,ja,1
20081111,0,en,142
20081215,210000,it,5
20081016,200000,fr,43
20081118,160000,ar,1
20081005,110000,it,9
20081025,80000,hu,1
20081204,0,de,9
20081214,1,es,5
20081126,120001,it,15
20081014,50000,ro,2
20081013,180000,fr,47
20081011,160000,nl,2
20081115,230001,en,121
20081217,90000,pl,2
20081026,40000,es,9
20081126,40000,it,3
20081009,100000,en,446
20081027,100000,fi,2
20081012,160000,nl,6
20081127,100000,ko,1
20081029,130000,no,1
20081219,0,en,98
20081020,230000,no,1
20081020,220000,vi,1
20081126,180001,en,195
20081004,80000,it,5
20081005,60000,ro,1
20081102,190000,nl,1
20081109,70000,ro,1
20081125,170000,ru,4
20081007,170000,es.n,1
20081023,230000,en,244
20081020,200000,de,53
20081115,120000,fr,3
20081029,170000,vi,6
20081208,0,pt,2
20081014,190000,tr,1
20081127,1,commons.m,3
20081020,230000,fr,9
20081018,140000,es,1
20081015,70000,it,6
20081118,200000,fr,9
